Session;Numéro de texte;Date de dépôt;Auteurs;Titre;Type de dossier;URL du dossier;État du dossier;Décision du CC;Date de la décision;Date de promulgation;Numéro de la loi;Thèmes
2008;170;"15/01/2009";"Hugues PORTELLI, Gérard BAILLY, René BEAUMONT, Michel BÉCOT, Pierre BERNARD-REYMOND, Laurent BÉTEILLE, Joël BILLARD, Paul BLANC, Dominique BRAYE, Christian CAMBON, Marcel-Pierre CLÉACH, Raymond COUDERC, Serge DASSAULT, Isabelle DEBRÉ, Robert del PICCHIA, Christian DEMUYNCK, Éric DOLIGÉ, Philippe DOMINATI, Alain DUFAUT, Bernadette DUPONT, Jean FAURE, Françoise FÉRAT, Louis-Constant FLEMING, Alain FOUCHÉ, Bernard FOURNIER, Christophe-André FRASSA, René GARREC, Joëlle GARRIAUD-MAYLAM, Gisèle GAUTIER, Jacques GAUTIER, Patrice GÉLARD, Adrien GIRAUD, Alain GOURNAC, Francis GRIGNON, Charles GUENÉ, Michel GUERRY, Françoise HENNERON, Michel HOUEL, Christiane HUMMEL, Benoît HURÉ, Jean-Marc JUILHARD, Élisabeth LAMURE, André LARDEUX, Robert LAUFOAULU, Daniel LAURENT, Jean-René LECERF, Dominique LECLERC, Antoine LEFÈVRE, Jacques LEGENDRE, Dominique de LEGGE, Jean-Pierre LELEUX, Roland du LUART, Lucienne MALOVRY, Philippe MARINI, Hervé MAUREY, Jean-François MAYET, Colette MÉLOT, Alain MILON, Albéric de MONTGOLFIER, Charles PASQUA, Anne-Marie PAYET, Jackie PIERRE, Louis PINTON, Yves POZZO di BORGO, Philippe RICHERT, Roger ROMANI, Janine ROZIER, Esther SITTLER, Jean-Pierre VIAL, Gérard CÉSAR, Jean-Claude ETIENNE, François-Noël BUFFET, Jean BIZET";"proposition de loi modifiant le régime des retenues sur salaires en cas de grèves dans les services publics de transport terrestre régulier de personnes à vocation non touristique";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-170.html";"caduc";"";"";"";"";"Questions sociales et santé, Transports"
2008;171;"15/01/2009";"François AUTAIN, Annie DAVID, Guy FISCHER, Gélita HOARAU, Éliane ASSASSI, Marie-France BEAUFILS, Michel BILLOUT, Nicole BORVO COHEN-SEAT, Jean-Claude DANGLOT, Michelle DEMESSINE, Évelyne DIDIER, Thierry FOUCAUD, Brigitte GONTHIER-MAURIN, Robert HUE, Gérard LE CAM, Josiane MATHON-POINAT, Jean-Luc MÉLENCHON, Isabelle PASQUET, Jack RALITE, Ivan RENAR, Mireille SCHURCH, Odette TERRADE, Bernard VERA, Jean-François VOGUET";"proposition de loi visant à la suppression de la publicité pour les vaccins auprès du public";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-171.html";"caduc";"";"";"";"";"Questions sociales et santé, Sécurité sociale"
2008;172;"16/01/2009";"Jean Louis MASSON";"proposition de loi relative à l'accès des femmes aux responsabilités professionnelles et sociales";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-172.html";"caduc";"";"";"";"";"Questions sociales et santé, Société, Travail"
2008;173;"16/01/2009";"Charles REVET, Marie-Thérèse HERMANGE, Alain VASSELLE, André LARDEUX, Sylvie GOY-CHAVENT, Esther SITTLER, Michel DOUBLET, Alain DUFAUT, Daniel LAURENT";"proposition de loi renforçant l'encadrement des contrats de crédit afin de prévenir le surendettement";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-173.html";"poursuivi dans un autre dossier";"";"";"";"";"Budget, Société"
2008;176;"21/01/2009";"Bariza KHIARI, Jean-Pierre BEL, Roger MADEC, François PATRIAT, Yves DAUDIGNY, Jean-Marc TODESCHINI, Yannick BODIN, Monique CERISIER-ben GUIGA, Roland COURTEAU, René TEULADE, Nicole BRICQ, Catherine TASCA, Richard YUNG, Jacky LE MENN, Didier GUILLAUME, Serge LARCHER, Claude DOMEIZEL, David ASSOULINE, Christiane DEMONTÈS, Michèle ANDRÉ, Claire-Lise CAMPION, Daniel REINER, Françoise CARTRON, Jean-Pierre SUEUR, Bernard PIRAS, Jean-Pierre MICHEL, Claude JEANNEROT, Marie-Christine BLANDIN, André VANTOMME, Charles GAUTIER, Jean-Pierre GODEFROY, Josette DURRIEU, Yves KRATTINGER, Daniel RAOUL, Robert BADINTER, Annie JARRAUD-VERGNOLLE, Alima BOUMEDIENE-THIERY, Raymonde LE TEXIER";"proposition de loi visant à supprimer les conditions de nationalité qui restreignent l'accès des travailleurs étrangers à l'exercice de certaines professions libérales ou privées";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-176.html";"Deuxième lecture (Sénat)";"";"";"";"";"Affaires étrangères et coopération, Économie et finances, fiscalité, Entreprises, PME, commerce et artisanat"
2008;194;"03/02/2009";"Gisèle GAUTIER";"proposition de loi tendant à faciliter la saisine du Conseil supérieur de l'audiovisuel par les associations de défense des droits des femmes";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-194.html";"caduc";"";"";"";"";"Culture, Famille, Société"
2008;217;"12/02/2009";"Jean-Michel BAYLET";"proposition de loi relative à la reconnaissance officielle de la date anniversaire du cessez-le-feu du 19 mars 1962 comme journée nationale du souvenir et du recueillement à la mémoire des victimes civiles et militaires de la guerre d'Algérie";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-217.html";"caduc";"";"";"";"";"Anciens combattants, Défense, Société"
2008;219;"12/02/2009";"Yvon COLLIN, Michel CHARASSE, Anne-Marie ESCOFFIER, Nicolas ALFONSI, Jean-Michel BAYLET, Jean-Pierre CHEVÈNEMENT, François FORTASSIN, Nathalie GOULET, Daniel MARSIN, Jacques MÉZARD, Jean MILHAU, Aymeri de MONTESQUIOU, Jean-Pierre PLANCADE, Robert TROPEANO, Raymond VALL";"proposition de loi visant à exclure les communes de moins de 2 000 habitants du dispositif de service d'accueil des élèves d'écoles maternelles et élémentaires";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-219.html";"non adopté";"";"";"";"";"Collectivités territoriales, Culture, Éducation, Société"
2008;221;"17/02/2009";"Jean-Paul VIRAPOULLÉ";"proposition de loi portant encadrement des prix de cent produits de première nécessité dans les départements d'outre-mer";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-221.html";"caduc";"";"";"";"";"Aménagement du territoire, Économie et finances, fiscalité, Outre-mer"
2008;228;"18/02/2009";"Christian CAMBON, Robert del PICCHIA, Jacques GAUTIER, Bernard FOURNIER, René GARREC, François TRUCY, André DULAIT, Laurent BÉTEILLE, Pierre BERNARD-REYMOND, Catherine PROCACCIA, Bernadette DUPONT, Jean-Pierre CHAUVEAU, Jean FAURE, Jean-Claude CARLE, Pierre JARLIER, Joëlle GARRIAUD-MAYLAM, Gisèle GAUTIER, Christiane KAMMERMANN, Jean-Paul ALDUY, Christian DEMUYNCK, Hubert HAENEL, Christian COINTAT, Jean-François LE GRAND, Jean-René LECERF, Janine ROZIER, Christophe-André FRASSA, Raymond COUDERC, Roland du LUART, Philippe PAUL, Jean-Pierre LELEUX, Marie-Hélène DES ESGAULX, Jackie PIERRE, Colette MÉLOT, Esther SITTLER, Philippe DALLIER, Michel THIOLLIÈRE, François PILLET, Jean-François MAYET, Michel HOUEL, Michel GUERRY, Alain MILON, Colette GIUDICELLI, Isabelle DEBRÉ, Jacques LEGENDRE, Hugues PORTELLI, Bernard SAUGEY, Alain GOURNAC, Marcel-Pierre CLÉACH";"proposition de loi relative à la solidarité dans les domaines de l'alimentation en eau et de l'assainissement";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-228.html";"promulgué";"";"";"07/02/2011";"2011-156";"Aménagement du territoire, Collectivités territoriales, Environnement, Logement et urbanisme"
2008;239;"03/03/2009";"Robert HUE, Marie-France BEAUFILS, Thierry FOUCAUD, Bernard VERA, François AUTAIN, Annie DAVID, Guy FISCHER, Gélita HOARAU, Éliane ASSASSI, Michel BILLOUT, Nicole BORVO COHEN-SEAT, Jean-Claude DANGLOT, Michelle DEMESSINE, Évelyne DIDIER, Brigitte GONTHIER-MAURIN, Gérard LE CAM, Josiane MATHON-POINAT, Jean-Luc MÉLENCHON, Isabelle PASQUET, Jack RALITE, Ivan RENAR, Mireille SCHURCH, Odette TERRADE, Jean-François VOGUET";"proposition de loi relative à l'évaluation et au contrôle de l'utilisation des aides publiques aux entreprises, aux banques et aux établissements financiers";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-239.html";"non adopté";"";"";"";"";"Économie et finances, fiscalité, Entreprises, Travail"
2008;249;"04/03/2009";"Nicole BORVO COHEN-SEAT, François AUTAIN, Annie DAVID, Gélita HOARAU, Guy FISCHER, Isabelle PASQUET, Éliane ASSASSI, Marie-France BEAUFILS, Michel BILLOUT, Jean-Claude DANGLOT, Michelle DEMESSINE, Évelyne DIDIER, Thierry FOUCAUD, Brigitte GONTHIER-MAURIN, Robert HUE, Gérard LE CAM, Josiane MATHON-POINAT, Jean-Luc MÉLENCHON, Jack RALITE, Ivan RENAR, Mireille SCHURCH, Odette TERRADE, Bernard VERA, Jean-François VOGUET";"proposition de loi visant à affecter les dividendes des entreprises à la garantie de l'intégralité des salaires des salariés subissant des périodes de chômage partiel";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-249.html";"caduc";"";"";"";"";"Économie et finances, fiscalité, Entreprises, Société, Travail"
2008;250;"04/03/2009";"Guy FISCHER, François AUTAIN, Annie DAVID, Isabelle PASQUET, Gélita HOARAU, Nicole BORVO COHEN-SEAT, Éliane ASSASSI, Marie-France BEAUFILS, Michel BILLOUT, Jean-Claude DANGLOT, Michelle DEMESSINE, Évelyne DIDIER, Thierry FOUCAUD, Brigitte GONTHIER-MAURIN, Robert HUE, Gérard LE CAM, Josiane MATHON-POINAT, Jean-Luc MÉLENCHON, Jack RALITE, Ivan RENAR, Mireille SCHURCH, Odette TERRADE, Bernard VERA, Jean-François VOGUET";"proposition de loi visant à abroger les franchises médicales";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-250.html";"caduc";"";"";"";"";"Questions sociales et santé"
2008;251;"04/03/2009";"Isabelle PASQUET, François AUTAIN, Guy FISCHER, Annie DAVID, Gélita HOARAU, Nicole BORVO COHEN-SEAT, Éliane ASSASSI, Marie-France BEAUFILS, Michel BILLOUT, Jean-Claude DANGLOT, Michelle DEMESSINE, Évelyne DIDIER, Thierry FOUCAUD, Brigitte GONTHIER-MAURIN, Robert HUE, Gérard LE CAM, Josiane MATHON-POINAT, Jean-Luc MÉLENCHON, Jack RALITE, Ivan RENAR, Mireille SCHURCH, Odette TERRADE, Bernard VERA, Jean-François VOGUET";"proposition de loi visant à étendre le bénéfice du droit à pension de réversion aux couples liés par un pacte civil de solidarité et aux concubins notoires";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-251.html";"caduc";"";"";"";"";"Économie et finances, fiscalité, Société"
2008;253;"05/03/2009";"Daniel RAOUL, Jean-Pierre BEL, Edmond HERVÉ, Marc DAUNIS, Robert NAVARRO, Nicole BONNEFOY, Michel TESTON, Yannick BODIN, Samia GHALI, Serge LAGAUCHE, Thierry REPENTIN, Jean-Pierre SUEUR, Charles GAUTIER, François REBSAMEN, Bariza KHIARI, Christiane DEMONTÈS, Odette HERVIAUX, Jacqueline CHEVÉ, Pierre-Yves COLLOMBAT, Yves DAUDIGNY, François MARC, Didier GUILLAUME, Martial BOURQUIN, Nicole BRICQ, Maryvonne BLONDIN, Gisèle PRINTZ, Jean-Luc FICHET, Yannick BOTREL, Jean-Marc TODESCHINI, Annie JARRAUD-VERGNOLLE, Bernard FRIMAT, Roland COURTEAU, Richard TUHEIAVA, Michel BOUTANT, Bernadette BOURZAI";"proposition de loi pour le développement des sociétés publiques locales";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-253.html";"promulgué";"";"";"28/05/2010";"2010-559";"Collectivités territoriales, Pouvoirs publics et Constitution, Société"
2008;255;"10/03/2009";"Nicole BRICQ, François MARC, Jean-Pierre BEL, Bernard ANGELS, Alain FAUCONNIER, François PATRIAT, Daniel RAOUL, Michèle ANDRÉ, Bertrand AUBAN, Jean-Pierre DEMERLIAT, Jean-Claude FRÉCON, Claude HAUT, Edmond HERVÉ, Yves KRATTINGER, Jean-Pierre MASSERET, Marc MASSION, Gérard MIQUEL, François REBSAMEN, Michel SERGENT, Jean-Marc TODESCHINI, Yannick BODIN, Michel BOUTANT, Yannick BOTREL, Claire-Lise CAMPION, Monique CERISIER-ben GUIGA, Pierre-Yves COLLOMBAT, Roland COURTEAU, Jean-Luc FICHET, Bernard FRIMAT, Samia GHALI, Jean-Pierre GODEFROY, Jean-Noël GUÉRINI, Bariza KHIARI, Serge LAGAUCHE, Raymonde LE TEXIER, Bernard PIRAS, Gisèle PRINTZ, Patricia SCHILLINGER, Jean-Pierre SUEUR, Michel TESTON, Richard YUNG, Jean DESESSARD, André VANTOMME, Christiane DEMONTÈS";"proposition de loi visant à encadrer le crédit à la consommation et à instaurer un crédit social en faveur des ménages modestes";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-255.html";"poursuivi dans un autre dossier";"";"";"";"";"Économie et finances, fiscalité, Questions sociales et santé, Société"
2008;256;"10/03/2009";"Bruno GILLES, Alain MILON, Jean FAURE, Gisèle GAUTIER, Jean-Claude CARLE, Christiane HUMMEL, Sylvie DESMARESCAUX, Louis PINTON, Elie BRUN, Marie-Hélène DES ESGAULX, Jean-Paul ALDUY, Robert LAUFOAULU, Jean-François MAYET, Jean-Pierre LELEUX, Charles REVET, Jean-Pierre CHAUVEAU, Bernadette DUPONT, Sophie JOISSAINS, Esther SITTLER, Laurent BÉTEILLE, Dominique LECLERC, Anne-Marie PAYET, Antoine LEFÈVRE, Colette GIUDICELLI, Paul RAOULT, Françoise HENNERON, Jean-Claude ETIENNE, Bernard FOURNIER, Auguste CAZALET, Christian CAMBON, Michel BÉCOT, René BEAUMONT, Jean-Claude GAUDIN, Brigitte BOUT, Jean-Patrick COURTOIS, Alain DUFAUT, Francis GRIGNON, Pierre BERNARD-REYMOND, Jacques GAUTIER, Jean-Pierre VIAL, Sylvie GOY-CHAVENT";"proposition de loi relative à l'attribution des logements sociaux, tendant à modifier l'article L. 441 du code de la construction et de l'habitation";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-256.html";"caduc";"";"";"";"";"Logement et urbanisme, Questions sociales et santé"
2008;257;"10/03/2009";"Adrien GOUTEYRON";"proposition de loi pour le renouveau de la culture française à l'étranger et la francophonie";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-257.html";"caduc";"";"";"";"";"Culture"
2008;263;"11/03/2009";"François-Noël BUFFET";"proposition de loi relative au transfert du contentieux des décisions de refus d'entrée sur le territoire français au titre de l'asile";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-263.html";"Première lecture (AN)";"";"";"";"";"Affaires étrangères et coopération, Justice, Police et sécurité"
2008;266;"12/03/2009";"Jean-Paul ALDUY, René BEAUMONT, Michel BÉCOT, Paul BLANC, Jacques BLANC, François-Noël BUFFET, Alain CHATILLON, Jean-Pierre CHAUVEAU, Isabelle DEBRÉ, Éric DOLIGÉ, Michel DOUBLET, André DULAIT, Jean FAURE, André FERRAND, Louis-Constant FLEMING, Alain FOUCHÉ, Bernard FOURNIER, René GARREC, Joëlle GARRIAUD-MAYLAM, Jacques GAUTIER, Gisèle GAUTIER, Bruno GILLES, Adrien GOUTEYRON, Michel GUERRY, Françoise HENNERON, Michel HOUEL, Benoît HURÉ, Élisabeth LAMURE, Daniel LAURENT, Antoine LEFÈVRE, Philippe LEROY, Roland du LUART, Philippe MARINI, Pierre MARTIN, Jean-François MAYET, Alain MILON, Jacqueline PANIS, André TRILLARD, François TRUCY";"proposition de loi visant à améliorer le système de récupération de points pour les professionnels de la route";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-266.html";"poursuivi dans un autre dossier";"";"";"";"";"Entreprises, Transports"
2008;268;"17/03/2009";"Bernard SAUGEY";"proposition de loi visant à réformer le champ des poursuites de la prise illégale d'intérêts des élus locaux";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-268.html";"Première lecture (AN)";"";"";"";"";"Collectivités territoriales, Justice"
2008;285;"18/03/2009";"Jean-Luc MÉLENCHON, François AUTAIN";"proposition de loi visant à instaurer un bouclier social face à la crise et portant diverses mesures économiques et sociales d'urgence";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-285.html";"caduc";"";"";"";"";"Économie et finances, fiscalité, Questions sociales et santé"
2008;291;"18/03/2009";"Éliane ASSASSI, Nicole BORVO COHEN-SEAT, Josiane MATHON-POINAT, François AUTAIN, Marie-France BEAUFILS, Michel BILLOUT, Jean-Claude DANGLOT, Annie DAVID, Michelle DEMESSINE, Évelyne DIDIER, Guy FISCHER, Thierry FOUCAUD, Brigitte GONTHIER-MAURIN, Gélita HOARAU, Robert HUE, Gérard LE CAM, Jean-Luc MÉLENCHON, Isabelle PASQUET, Jack RALITE, Ivan RENAR, Mireille SCHURCH, Odette TERRADE, Bernard VERA, Jean-François VOGUET";"proposition de loi tendant à exclure les bénévoles et les associations du champ d'application du délit d'aide à l'entrée, à la circulation et au séjour irréguliers des étrangers en France";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-291.html";"caduc";"";"";"";"";"Justice, Société"
2008;292;"18/03/2009";"Annie DAVID, Éliane ASSASSI, François AUTAIN, Marie-France BEAUFILS, Michel BILLOUT, Nicole BORVO COHEN-SEAT, Jean-Claude DANGLOT, Michelle DEMESSINE, Évelyne DIDIER, Thierry FOUCAUD, Guy FISCHER, Brigitte GONTHIER-MAURIN, Gélita HOARAU, Robert HUE, Gérard LE CAM, Josiane MATHON-POINAT, Jean-Luc MÉLENCHON, Isabelle PASQUET, Jack RALITE, Ivan RENAR, Mireille SCHURCH, Odette TERRADE, Bernard VERA, Jean-François VOGUET";"proposition de loi tendant à interdire les licenciements boursiers";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-292.html";"caduc";"";"";"";"";"Économie et finances, fiscalité, Travail"
2008;293;"18/03/2009";"Josiane MATHON-POINAT, Nicole BORVO COHEN-SEAT, Éliane ASSASSI, François AUTAIN, Annie DAVID, Gélita HOARAU, Guy FISCHER, Isabelle PASQUET, Marie-France BEAUFILS, Michel BILLOUT, Jean-Claude DANGLOT, Michelle DEMESSINE, Évelyne DIDIER, Thierry FOUCAUD, Brigitte GONTHIER-MAURIN, Robert HUE, Gérard LE CAM, Jean-Luc MÉLENCHON, Jack RALITE, Mireille SCHURCH, Odette TERRADE, Bernard VERA, Jean-François VOGUET, Ivan RENAR";"proposition de loi visant à supprimer le refus de paiement des prestations familiales pour des enfants étrangers entrés en France hors de la procédure de regroupement familial";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-293.html";"caduc";"";"";"";"";"Famille, Questions sociales et santé"
2008;296;"24/03/2009";"Alain GOURNAC, Philippe ADNOT, René BEAUMONT, Michel BÉCOT, Laurent BÉTEILLE, Claude BIWER, Brigitte BOUT, Dominique BRAYE, Marie-Thérèse BRUGUIÈRE, Christian CAMBON, Jean-Claude CARLE, Auguste CAZALET, Alain CHATILLON, Jean-Pierre CHAUVEAU, Marcel-Pierre CLÉACH, Christian COINTAT, Raymond COUDERC, Philippe DALLIER, Isabelle DEBRÉ, Béatrice DESCAMPS, Sylvie DESMARESCAUX, Denis DETCHEVERRY, Éric DOLIGÉ, Philippe DOMINATI, Michel DOUBLET, André FERRAND, Jean-Pierre FOURCADE, Bernard FOURNIER, Christophe-André FRASSA, Yann GAILLARD, René GARREC, Joëlle GARRIAUD-MAYLAM, Gisèle GAUTIER, Jacques GAUTIER, Patrice GÉLARD, Bruno GILLES, Nathalie GOULET, Adrien GOUTEYRON, Sylvie GOY-CHAVENT, Francis GRIGNON, Michel GUERRY, Hubert HAENEL, Françoise HENNERON, Michel HOUEL, Christiane HUMMEL, Sophie JOISSAINS, Marc LAMÉNIE, Élisabeth LAMURE, André LARDEUX, Dominique LECLERC, Antoine LEFÈVRE, Jacques LEGENDRE, Jean-Pierre LELEUX, Philippe LEROY, Gérard LONGUET, Roland du LUART, Michel MAGRAS, Lucienne MALOVRY, Pierre MARTIN, Hervé MAUREY, Jean-François MAYET, Colette MÉLOT, Jean-Claude MERCERON, Jacqueline PANIS, Monique PAPON, François PILLET, Xavier PINTAT, Louis PINTON, Charles REVET, Philippe RICHERT, Roger ROMANI, Esther SITTLER, Daniel SOULAGE, Michel THIOLLIÈRE, André TRILLARD, Catherine TROENDLÉ, Alain VASSELLE, Jean-Pierre VIAL";"proposition de loi visant à permettre la célébration des mariages dans l'annexe de la mairie des communes de moins de 3 500 habitants";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-296.html";"caduc";"";"";"";"";"Collectivités territoriales, Famille, Pouvoirs publics et Constitution, Société"
2008;299;"24/03/2009";"Jean Louis MASSON";"proposition de loi tendant à réviser périodiquement le découpage des cantons afin de limiter les écarts de population";"proposition de loi";"http://www.senat.fr/dossier-legislatif/ppl08-299.html";"caduc";"";"";"";"";"Collectivités territoriales, Pouvoirs publics et Constitution"
